pitch start end duration velocity
G#4 87.9000 88.1700 0.2700 80
A#4 88.2000 88.4700 0.2700 80
B4 88.5000 88.7700 0.2700 80
D#4 88.8000 89.0700 0.2700 80
G#4 89.1000 89.3700 0.2700 80
D#5 89.4000 89.5350 0.1350 80
G#4 89.5500 89.6850 0.1350 80
B4 89.7000 89.9700 0.2700 80
F#4 89.7000 89.9700 0.2700 80
D#5 89.7000 90.1050 0.4050 80
E3 89.7000 89.9700 0.2700 80
B3 90.0000 90.4050 0.4050 80
G#4 90.4500 90.5850 0.1350 80
B4 90.6000 90.7350 0.1350 80
D#5 90.7500 90.8850 0.1350 80
C#5 90.9000 91.4400 0.5400 80
A#4 90.9000 91.4400 0.5400 80
F#4 90.9000 91.4400 0.5400 80
F#3 90.9000 91.1700 0.2700 80
C#4 91.2000 91.4700 0.2700 80
F#5 91.5000 92.0400 0.5400 80
C#5 91.5000 92.0400 0.5400 80
F#4 91.5000 92.0400 0.5400 80
F#4 91.5000 92.0400 0.5400 80
C#5 92.1000 92.3700 0.2700 80
D#3 92.1000 92.3700 0.2700 80
G5 92.4000 92.6700 0.2700 80
A#3 92.4000 92.6700 0.2700 80
G#5 92.7000 92.9700 0.2700 80
D#4 92.7000 93.2400 0.5400 80
A#5 93.0000 93.2700 0.2700 80
D#5 93.3000 93.4350 0.1350 80
G#3 93.3000 93.5700 0.2700 80
B5 93.4500 93.5850 0.1350 80
C#5 93.6000 93.7350 0.1350 80
D#4 93.6000 94.4100 0.8100 80
A#5 93.7500 93.8850 0.1350 80
B4 93.9000 94.0350 0.1350 80
G#5 94.0500 94.1850 0.1350 80
A#4 94.2000 94.3350 0.1350 80
F#5 94.3500 94.4850 0.1350 80
G#5 94.5000 94.6350 0.1350 80
E3 94.5000 94.7700 0.2700 80
D#6 94.6500 94.7850 0.1350 80
C#6 94.8000 94.9350 0.1350 80
B3 94.8000 95.0700 0.2700 80
D#6 94.9500 95.0850 0.1350 80
G#5 95.1000 95.2350 0.1350 80
E4 95.1000 95.6400 0.5400 80
D#6 95.2500 95.3850 0.1350 80
C#6 95.4000 95.5350 0.1350 80
D#6 95.5500 95.6850 0.1350 80
G#5 95.7000 95.8350 0.1350 80
F#3 95.7000 95.9700 0.2700 80
D#6 95.8500 95.9850 0.1350 80
C#6 96.0000 96.1350 0.1350 80
C#4 96.0000 96.2700 0.2700 80
D#6 96.1500 96.2850 0.1350 80
G#5 96.3000 96.4350 0.1350 80
F#4 96.3000 96.8400 0.5400 80
D#6 96.4500 96.5850 0.1350 80
C#6 96.6000 96.7350 0.1350 80
D#6 96.7500 96.8850 0.1350 80
G#5 96.9000 97.0350 0.1350 80
