pitch start end duration velocity
G6 15.3587 15.7500 0.3913 58
C5 15.3587 15.7609 0.4022 78
C#6 15.3696 15.5761 0.2065 14
E5 15.3696 15.9783 0.6087 71
A3 15.3913 15.5761 0.1848 74
B6 15.5652 15.9891 0.4239 53
B3 15.5761 15.5978 0.0217 43
E4 15.5978 15.7826 0.1848 42
A2 15.6087 15.7717 0.1630 28
C#5 15.7609 15.7935 0.0326 22
E7 15.7717 15.8043 0.0326 18
G#3 15.7826 15.8043 0.0217 74
F4 15.7826 15.8043 0.0217 35
A3 15.8043 15.9891 0.1848 70
A6 15.9674 16.1957 0.2283 56
D#7 15.9783 16.1196 0.1413 21
F#6 15.9783 16.1522 0.1739 37
D5 15.9783 16.1848 0.2065 80
F#7 15.9783 16.2065 0.2283 47
B4 15.9891 16.1739 0.1848 63
E4 16.0000 16.2065 0.2065 43
A2 16.0109 16.1739 0.1630 30
E6 16.1739 16.3587 0.1848 33
C#6 16.1739 16.3913 0.2174 21
G6 16.1739 16.4022 0.2283 58
E7 16.1739 16.4022 0.2283 43
G#3 16.1848 16.2174 0.0326 73
C#7 16.1848 16.3261 0.1413 23
C5 16.1848 16.4022 0.2174 77
A4 16.1957 16.3696 0.1739 52
A3 16.2174 16.3913 0.1739 69
D#6 16.3804 16.5978 0.2174 35
D#7 16.3804 16.8370 0.4565 38
F#6 16.3804 16.8913 0.5109 55
G#4 16.3913 16.5978 0.2065 53
C7 16.3913 16.6087 0.2174 24
B4 16.4022 16.8913 0.4891 80
G#3 16.4130 16.4348 0.0217 33
G#2 16.4130 16.5978 0.1848 26
D#4 16.4239 16.6196 0.1957 51
G3 16.4348 16.4674 0.0326 22
F#3 16.5435 16.5761 0.0326 10
F#3 16.5870 16.6087 0.0217 62
G#6 16.5978 16.7500 0.1522 32
D7 16.6087 16.6957 0.0870 12
G#3 16.6087 16.8043 0.1957 77
E4 16.6196 16.8043 0.1848 50
C6 16.7391 16.8043 0.0652 12
C7 16.7935 16.9457 0.1522 25
D#6 16.7935 16.9891 0.1957 36
G3 16.8043 16.8587 0.0543 63
G#4 16.8043 17.0000 0.1957 56
D#4 16.8261 17.0109 0.1848 44
G#2 16.8370 17.0109 0.1739 27
G3 16.8913 16.9239 0.0326 12
C5 16.8913 17.2283 0.3370 78
F7 17.0000 17.0326 0.0326 12
C#7 17.0000 17.1413 0.1413 27
E6 17.0000 17.1739 0.1739 39
G6 17.0000 17.2065 0.2065 57
E7 17.0000 17.2174 0.2174 44
F#3 17.0109 17.0217 0.0109 68
A4 17.0109 17.1848 0.1739 54
D#5 17.0217 17.2065 0.1848 32
G#3 17.0217 17.2174 0.1957 78
A6 17.1957 17.6304 0.4348 56
F#6 17.2065 17.3804 0.1739 38
F#7 17.2065 17.6196 0.4130 46
F7 17.2174 17.4130 0.1957 12
D#7 17.2174 17.4239 0.2065 22
D5 17.2174 17.6196 0.4022 81
B4 17.2283 17.4022 0.1739 64
B3 17.2391 17.4239 0.1848 57
G#4 17.2391 17.4239 0.1848 21
F4 17.4022 17.4239 0.0217 32
C5 17.4130 17.4348 0.0217 30
F#3 17.4239 17.4348 0.0109 67
F3 17.4348 17.4457 0.0109 70
B4 17.4348 17.6304 0.1957 51
E3 17.4457 17.6522 0.2065 73
E7 17.5109 17.5435 0.0326 18
G6 17.6087 17.8043 0.1957 41
E5 17.6087 18.0326 0.4239 73
B6 17.6087 18.0326 0.4239 54
E7 17.6196 17.7609 0.1413 29
C5 17.6304 17.8370 0.2065 65
D#7 17.6304 17.8370 0.2065 12
G#4 17.6413 17.8261 0.1848 26
B3 17.6522 17.8370 0.1848 60
F7 17.6630 17.8370 0.1739 17
E7 17.8152 17.8478 0.0326 25
F#7 17.8152 17.8478 0.0326 12
